keys,docs,classification
ZoomButton_setEnabled,set enabled from zoom button set the enabled province of this survey. Return type is void and parameters are boolean.,sink
LocationManager_sendExtraCommand,"send extra command from location manager  sends additional commands to a location provider. Return type is boolean and parameters are string string bundle. this class provides access to the system location services. these services allow applications to obtain periodic updates of the device's geographical location, or to be notified when the device enters the proximity of a given geographical location.",sink
MediaPlayer_setSurface,set surface from media player sets the earth's surface to make up utilize as the sink for the television part of the media. Return type is void and parameters are surface. mediaplayer class can be used to control playback of audio/video files and streams.,sink
ShareActionProvider_setShareIntent,set share intent from share action provider seth an intent with information about the share legal action. Return type is void and parameters are intent. this is a provider for a share action. it is responsible for creating views that enable data sharing and also to show a sub menu with sharing activities if the hosting item is placed on the overflow menu.,sink
DrmInfoRequest_put,put from drm info request  adds optional information as key-value pairs to this object. Return type is void and parameters are string object.,sink
TextToSpeech_addSpeech,add speech from text to speech  adds a mapping between a string of text and a sound resource in a  package. Return type is int and parameters are string string int. synthesizes speech from text for immediate playback or to create a sound file.,sink
ValidatorHandler_setFeature,set feature from validator handler exercise set the time value of a feature article flag. Return type is void and parameters are string boolean. streaming validator that works on sax stream.,sink
SSLCertificateSocketFactory_setHostname,set hostname from ssl certificate socket factory turns on waiter public figure meter reading  on a given socket. Return type is void and parameters are socket string.,sink
WebSettings_setStandardFontFamily,"set standard font family from web settings  sets the standard font family name. Return type is   void and parameters are string. manages settings state for a webview. when a webview is first created, it obtains a set of default settings. these default settings will be returned from any getter call. a websettings object obtained from webview#getsettings is tied to the life of the webview. if a webview has been destroyed, any method call on websettings will throw an illegalstateexception.",sink
AssetManager_openXmlResourceParser,open xml resource parser from asset manager  retrieve a parser for a compiled xml file. Return type is Xml Resource Parser and parameters are int string. provides access to an application's raw asset files; see resources for the way most applications will want to retrieve their resource data. this class presents a lower level api that allows you to open and read raw files that have been bundled with the application as a simple stream of bytes.,sink
WifiP2pManager_removeGroup,"remove group from wifi p2p manager remove the current p2p group. Return type is void and parameters are wifi p2p manager channel wifi p2p manager action listener. this class provides the api for managing wi fi peer to peer connectivity. this lets an application discover available peers, setup connection to peers and query for the list of peers. when a p2p connection is formed over wifi, the device continues to maintain the uplink connection over mobile or any other available network for internet connectivity on the device.",sink
ImageView_setImageBitmap,set image bitmap from image view sets a electronic image as the subject matter of this imageview. Return type is void and parameters are bitmap.,sink
Preference_notifyDependencyChange,notify dependency change from preference  notifies any listening dependents of a change that affects the  dependency. Return type is void and parameters are boolean.,sink
ImageView_setVisibility,set visibility from image view  set the visibility state of this view. Return type is void and parameters are int.,sink
CollationElementIterator_setText,"set text from collation element iterator  set a new source string iterator for iteration, and reset the  offset to the beginning of the text. Return type is void and parameters are character iterator. collationelementiterator is an iterator created by a rulebasedcollator to walk through a string. the return result of each iteration is a 32 bit collation element  that defines the ordering priority of the next character or sequence of characters in the source string.",sink
LocalActivityManager_dispatchCreate,dispatch create from local activity manager  restore a state that was previously returned by saveinstancestate. Return type is void and parameters are bundle.,sink
Calendar_setTime,"set time from calendar  sets this calendar's current time with the given date. Return type is final  void and parameters are date. [icu enhancement] icu's replacement for calendar. methods, fields, and other functionality specific to icu are labeled '[icu]'.",sink
AttributesImpl_setLocalName,set local name from attributes impl  set the local name of a specific attribute. Return type is void and parameters are int string. default implementation of the attributes interface.,sink
SmsManager_sendMultipartTextMessage,"send multipart text message from sms manager  send a multi-part text based sms. Return type is void and parameters are string string list list list long. manages sms operations such as sending data, text, and pdu sms messages. get this object by calling the static method getdefault. to create an instance of smsmanager associated with a specific subscription id, call getsmsmanagerforsubscriptionid. this is typically used for devices that support multiple active subscriptions at once.",sink
DatePickerDialog_updateDate,update date from date picker dialog define the current date. Return type is void and parameters are int int int. a simple dialog containing an datepicker.,sink
LogPrinter_println,println from log printer indite a line of products of text to the output. Return type is void and parameters are string. implementation of a printer that sends its output to the system log.,sink
Log_d,d from log  send a debug log message. Return type is   int and parameters are string string. api for sending log output.,sink
SSLCertificateSocketFactory_setHostname,set hostname from ssl certificate socket factory turns on waiter public figure meter reading  on a given socket. Return type is void and parameters are socket string.,sink
SQLiteProgram_bindDouble,bind double from sqlite program  bind a double value to this statement. Return type is void and parameters are int double. a base class for compiled sqlite programs.,sink
SSLCertificateSocketFactory_setHostname,set hostname from ssl certificate socket factory turns on waiter public figure meter reading  on a given socket. Return type is void and parameters are socket string.,sink
MessageFormat_parse,"parse from message format  parses text from the beginning of the given string to produce an object  array. Return type is Object[] and parameters are string. [icu enhancement] icu's replacement for messageformat. methods, fields, and other functionality specific to icu are labeled '[icu]'.",sink
PrintWriter_write,"write from print writer  writes a portion of an array of characters. Return type is void and parameters are char[] int int. prints formatted representations of objects to a text output stream.  this class implements all of the print methods found in printstream.  it does not contain methods for writing raw bytes, for which a program should use unencoded byte streams.",sink
MediaRecorder_setAudioSamplingRate,set audio sampling rate from media recorder  sets the audio sampling rate for recording. Return type is void and parameters are int. used to record audio and video. the recording control is based on a simple state machine .,sink
ObjectAnimator_setPropertyName,set property name from object animator  sets the name of the property that will be animated. Return type is void and parameters are string. this subclass of valueanimator provides support for animating properties on target objects. the constructors of this class take parameters to define the target object that will be animated as well as the name of the property that will be animated. appropriate set/get functions are then determined internally and the animation will call these functions as necessary to animate the property.,sink
PrintWriter_println,"println from print writer  prints a boolean value and then terminates the line. Return type is void and parameters are boolean. prints formatted representations of objects to a text output stream.  this class implements all of the print methods found in printstream.  it does not contain methods for writing raw bytes, for which a program should use unencoded byte streams.",sink
MediaRecorder_setOutputFile,set output file from media recorder  pass in the file object to be written. Return type is void and parameters are file. used to record audio and video. the recording control is based on a simple state machine .,sink
Deflater_setDictionary,set dictionary from deflater set preset dictionary for densification. Return type is void and parameters are byte[] int int. this class provides support for general purpose compression using the popular zlib compression library. the zlib compression library was initially developed as part of the png graphics standard and is not protected by patents. it is fully described in the specifications at the java.util.zip package description.,sink
DatagramSocket_setSoTimeout,"set so timeout from datagram socket enable / disable so_timeout with the specified timeout, in msec. Return type is void and parameters are int. this class represents a socket for sending and receiving datagram packets.",sink
DataOutputStream_writeChars,write chars from data output stream  writes a string to the underlying output stream as a sequence of  characters. Return type is final  void and parameters are string. a data output stream lets an application write primitive java data types to an output stream in a portable way. an application can then use a data input stream to read the data back in.,sink
Matrix3f_set,set from matrix3f  sets the value for a given row and column. Return type is void and parameters are int int float.,sink
WebSettings_setMinimumLogicalFontSize,"set minimum logical font size from web settings  sets the minimum logical font size. Return type is   void and parameters are int. manages settings state for a webview. when a webview is first created, it obtains a set of default settings. these default settings will be returned from any getter call. a websettings object obtained from webview#getsettings is tied to the life of the webview. if a webview has been destroyed, any method call on websettings will throw an illegalstateexception.",sink
WifiP2pManager_discoverPeers,"discover peers from wifi p2p manager tiro match discovery. Return type is void and parameters are wifi p2p manager channel wifi p2p manager action listener. this class provides the api for managing wi fi peer to peer connectivity. this lets an application discover available peers, setup connection to peers and query for the list of peers. when a p2p connection is formed over wifi, the device continues to maintain the uplink connection over mobile or any other available network for internet connectivity on the device.",sink
BitSet_set,"set from bit set  sets the bit at the specified index to true. Return type is void and parameters are int. this class implements a vector of bits that grows as needed. each component of the bit set has a boolean value. the bits of a bitset are indexed by nonnegative integers. individual indexed bits can be examined, set, or cleared. one bitset may be used to modify the contents of another bitset through logical and, logical inclusive or, and logical exclusive or operations.",sink
AccessibilityRecord_setPassword,set password from accessibility record  sets if the source is a password field. Return type is void and parameters are boolean.,sink
AnimatorSet_setTarget,"set target from animator set  sets the target object for all current child animations  of this animatorset that take targets . Return type is void and parameters are object. this class plays a set of animator objects in the specified order. animations can be set up to play together, in sequence, or after a specified delay.",sink
IsolatedContext_sendBroadcast,send broadcast from isolated context  broadcast the given intent to all interested broadcastreceivers. Return type is void and parameters are intent.,sink
DataOutputStream_writeChar,"write char from data output stream spell a cleaning woman to the underlying yield stream as a 2 - byte time value, high byte first. Return type is final  void and parameters are int. a data output stream lets an application write primitive java data types to an output stream in a portable way. an application can then use a data input stream to read the data back in.",sink
ImageView_setVisibility,set visibility from image view  set the visibility state of this view. Return type is void and parameters are int.,sink
WifiP2pManager_addLocalService,"add local service from wifi p2p manager cash register a local serve for service uncovering. Return type is void and parameters are wifi p2p manager channel wifi p2p service info wifi p2p manager action listener. this class provides the api for managing wi fi peer to peer connectivity. this lets an application discover available peers, setup connection to peers and query for the list of peers. when a p2p connection is formed over wifi, the device continues to maintain the uplink connection over mobile or any other available network for internet connectivity on the device.",sink
ViewStub_setVisibility,"set visibility from view stub when visibility is set to opinion visible oregon view invisible, inflate  embody invoked and this stubbedview is replaced in it parent by the high flown layout resource. Return type is void and parameters are int. a viewstub is an invisible, zero sized view that can be used to lazily inflate layout resources at runtime. when a viewstub is made visible, or when inflate  is invoked, the layout resource is inflated. the viewstub then replaces itself in its parent with the inflated view or views. therefore, the viewstub exists in the view hierarchy until setvisibility or inflate is invoked. the inflated view is added to the viewstub's parent with the viewstub's layout parameters. similarly, you can define/override the inflate view's id by using the viewstub's inflatedid property. for instance:",sink
NfcA_setTimeout,set timeout from nfc a curing the transceive  timeout in millisecond. Return type is void and parameters are int. provides access to nfc a  properties and i/o operations on a tag.,sink
ValueAnimator_setFrameDelay,"set frame delay from value animator  the amount of time, in milliseconds, between each frame of the animation. Return type is   void and parameters are long. this class provides a simple timing engine for running animations which calculate animated values and set them on target objects.",sink
Matrix4f_set,set from matrix4f  sets the value for a given row and column. Return type is void and parameters are int int float.,sink
WebSettings_setDefaultFontSize,"set default font size from web settings sets the default option font size. Return type is   void and parameters are int. manages settings state for a webview. when a webview is first created, it obtains a set of default settings. these default settings will be returned from any getter call. a websettings object obtained from webview#getsettings is tied to the life of the webview. if a webview has been destroyed, any method call on websettings will throw an illegalstateexception.",sink
CharArrayWriter_append,append from char array writer  appends the specified character to this writer. Return type is Char Array Writer and parameters are char. this class implements a character buffer that can be used as an writer. the buffer automatically grows when data is written to the stream.  the data can be retrieved using tochararray and tostring.,sink
Log_v,v from log  send a verbose log message. Return type is   int and parameters are string string. api for sending log output.,sink
AudioGroup_sendDtmf,send dtmf from audio group sends a dtmf figure to every audiostream in this group. Return type is void and parameters are int.,sink
PrintStream_println,"println from print stream  prints a character and then terminate the line. Return type is void and parameters are char. a printstream adds functionality to another output stream, namely the ability to print representations of various data values conveniently.  two other features are provided as well.  unlike other output streams, a printstream never throws an ioexception; instead, exceptional situations merely set an internal flag that can be tested via the checkerror method. optionally, a printstream can be created so as to flush automatically; this means that the flush method is automatically invoked after a byte array is written, one of the println methods is invoked, or a newline character or byte  is written.",sink
ImageView_setImageAlpha,set image alpha from image view  sets the alpha value that should be applied to the image. Return type is void and parameters are int.,sink
AudioManager_setStreamVolume,set stream volume from audio manager set the loudness index for a picky stream. Return type is void and parameters are int int int. audiomanager provides access to volume and ringer mode control.,sink
WifiP2pManager_removeGroup,"remove group from wifi p2p manager  remove the current p2p group. Return type is void and parameters are wifi p2p manager channel wifi p2p manager action listener. this class provides the api for managing wi fi peer to peer connectivity. this lets an application discover available peers, setup connection to peers and query for the list of peers. when a p2p connection is formed over wifi, the device continues to maintain the uplink connection over mobile or any other available network for internet connectivity on the device.",sink
DateFormatSymbols_setAmPmStrings,"set am pm strings from date format symbols  sets am/pm strings. Return type is void and parameters are string[]. [icu enhancement] icu's replacement for dateformatsymbols. methods, fields, and other functionality specific to icu are labeled '[icu]'.",sink
XmlPullParserFactory_setFeature,set feature from xml pull parser factory curing the features to be set when xml drag parser is created by this factory. Return type is void and parameters are string boolean. this class is used to create implementations of xml pull parser defined in xmpull v1 api.,sink
Socket_setSoTimeout,"set so timeout from socket enable / disable so_timeout with the specified timeout, in msec. Return type is void and parameters are int. this class implements client sockets . a socket is an endpoint for communication between two machines.",sink
IsoDep_setTimeout,set timeout from iso dep  set the timeout of transceive in milliseconds. Return type is void and parameters are int. provides access to iso dep  properties and i/o operations on a tag.,sink
Preference_setSummary,set summary from preference  sets the summary for this preference with a charsequence. Return type is void and parameters are char sequence.,sink
PipedOutputStream_write,"write from piped output stream  writes len bytes from the specified byte array  starting at offset off to this piped output stream. Return type is void and parameters are byte[] int int. a piped output stream can be connected to a piped input stream to create a communications pipe. the piped output stream is the sending end of the pipe. typically, data is written to a pipedoutputstream object by one thread and data is read from the connected pipedinputstream by some other thread. attempting to use both objects from a single thread is not recommended as it may deadlock the thread. the pipe is said to be  broken  if a thread that was reading data bytes from the connected piped input stream is no longer alive.",sink
SipManager_setRegistrationListener,set registration listener from sip manager  sets the listener to listen to registration events. Return type is void and parameters are string sip registration listener.,sink
MulticastSocket_setLoopbackMode,"set loopback mode from multicast socket  disable/enable local loopback of multicast datagrams  the option is used by the platform's networking code as a hint  for setting whether multicast data will be looped back to  the local socket. Return type is void and parameters are boolean. the multicast datagram socket class is useful for sending and receiving ip multicast packets.  a multicastsocket is a  datagramsocket, with additional capabilities for joining ""groups"" of other multicast hosts on the internet.",sink
BufferedOutputStream_write,"write from buffered output stream  writes the specified byte to this buffered output stream. Return type is void and parameters are int. the class implements a buffered output stream. by setting up such an output stream, an application can write bytes to the underlying output stream without necessarily causing a call to the underlying system for each byte written.",sink
ObjectOutputStream_writeBoolean,"write boolean from object output stream  writes a boolean. Return type is void and parameters are boolean. an objectoutputstream writes primitive data types and graphs of java objects to an outputstream.  the objects can be read  using an objectinputstream.  persistent storage of objects can be accomplished by using a file for the stream.  if the stream is a network socket stream, the objects can be reconstituted on another host or in another process.",sink
ObjectOutputStream_writeShort,"write short from object output stream  writes a 16 bit short. Return type is void and parameters are int. an objectoutputstream writes primitive data types and graphs of java objects to an outputstream.  the objects can be read  using an objectinputstream.  persistent storage of objects can be accomplished by using a file for the stream.  if the stream is a network socket stream, the objects can be reconstituted on another host or in another process.",sink
RandomAccessFile_write,"write from random access file  writes the specified byte to this file. Return type is void and parameters are int. instances of this class support both reading and writing to a random access file. a random access file behaves like a large array of bytes stored in the file system. there is a kind of cursor, or index into the implied array, called the file pointer; input operations read bytes starting at the file pointer and advance the file pointer past the bytes read. if the random access file is created in read/write mode, then output operations are also available; output operations write bytes starting at the file pointer and advance the file pointer past the bytes written. output operations that write past the current end of the implied array cause the array to be extended. the file pointer can be read by the getfilepointer method and set by the seek method.",sink
ObjectAnimator_setDuration,set duration from object animator  sets the length of the animation. Return type is Object Animator and parameters are long. this subclass of valueanimator provides support for animating properties on target objects. the constructors of this class take parameters to define the target object that will be animated as well as the name of the property that will be animated. appropriate set/get functions are then determined internally and the animation will call these functions as necessary to animate the property.,sink
WebSettings_setCacheMode,"set cache mode from web settings  overrides the way the cache is used. Return type is   void and parameters are int. manages settings state for a webview. when a webview is first created, it obtains a set of default settings. these default settings will be returned from any getter call. a websettings object obtained from webview#getsettings is tied to the life of the webview. if a webview has been destroyed, any method call on websettings will throw an illegalstateexception.",sink
NsdManager_discoverServices,"discover services from nsd manager  initiate service discovery to browse for instances of a service type. Return type is void and parameters are string int network request nsd manager discovery listener. the network service discovery manager class provides the api to discover services on a network. as an example, if device a and device b are connected over a wi fi network, a game registered on device a can be discovered by a game on device b. another example use case is an application discovering printers on the network.",sink
PrintWriter_write,"write from print writer  writes a single character. Return type is void and parameters are int. prints formatted representations of objects to a text output stream.  this class implements all of the print methods found in printstream.  it does not contain methods for writing raw bytes, for which a program should use unencoded byte streams.",sink
ObjectOutputStream_writeShort,"write short from object output stream  writes a 16 bit short. Return type is void and parameters are int. an objectoutputstream writes primitive data types and graphs of java objects to an outputstream.  the objects can be read  using an objectinputstream.  persistent storage of objects can be accomplished by using a file for the stream.  if the stream is a network socket stream, the objects can be reconstituted on another host or in another process.",sink
AutoCompleteTextView_setDropDownHorizontalOffset,set drop down horizontal offset from auto complete text view  sets the horizontal offset used for the auto-complete drop-down list. Return type is void and parameters are int.,sink
InputConnectionWrapper_sendKeyEvent,send key event from input connection wrapper send a key case to the process that be currently attached through with this comment connection. Return type is boolean and parameters are key event.,sink
TrafficStats_setThreadStatsTag,"set thread stats tag from traffic stats band active tag to use when accounting socket traffic develop from the current thread. Return type is   void and parameters are int. class that provides network traffic statistics. these statistics include bytes transmitted and received and network packets transmitted and received, over all interfaces, over the mobile interface, and on a per uid basis.",sink
MifareUltralight_setTimeout,set timeout from mifare ultralight solidification the transceive  timeout in milliseconds. Return type is void and parameters are int. provides access to mifare ultralight properties and i/o operations on a tag.,sink
SearchManager_triggerSearch,trigger search from search manager interchangeable to startsearch  simply actually raise off the hunting interrogation after raise the search dialog. Return type is void and parameters are string component name bundle. this class provides access to the system search services.,sink
Log_wtf,wtf from log  what a terrible failure: report a condition that should never happen. Return type is   int and parameters are string string. api for sending log output.,sink
DateFormatSymbols_setWeekdays,"set weekdays from date format symbols  sets weekday strings. Return type is void and parameters are string[] int int. [icu enhancement] icu's replacement for dateformatsymbols. methods, fields, and other functionality specific to icu are labeled '[icu]'.",sink
Deflater_setInput,set input from deflater sets input data for compression. Return type is void and parameters are byte[] int int. this class provides support for general purpose compression using the popular zlib compression library. the zlib compression library was initially developed as part of the png graphics standard and is not protected by patents. it is fully described in the specifications at the java.util.zip package description.,sink
ClassLoader_setDefaultAssertionStatus,"set default assertion status from class loader  sets the default assertion status for this class loader. Return type is void and parameters are boolean. a class loader is an object that is responsible for loading classes. the class classloader is an abstract class.  given the binary name of a class, a class loader should attempt to locate or generate data that constitutes a definition for the class.  a typical strategy is to transform the name into a file name and then read a ""class file"" of that name from a file system.",sink
AnimatorSet_setTarget,"set target from animator set fix the fair game physical object for all current child vivification of this animatorset that take targets . Return type is void and parameters are object. this class plays a set of animator objects in the specified order. animations can be set up to play together, in sequence, or after a specified delay.",sink
Calendar_set,"set from calendar  sets the given calendar field to the given value. Return type is void and parameters are int int. the calendar class is an abstract class that provides methods for converting between a specific instant in time and a set of calendar fields such as year, month, day_of_month, hour, and so on, and for manipulating the calendar fields, such as getting the date of the next week. an instant in time can be represented by a millisecond value that is an offset from the epoch, january 1, 1970 00:00:00.000 gmt .",sink
ObjectAnimator_setDuration,set duration from object animator  sets the length of the animation. Return type is Object Animator and parameters are long. this subclass of valueanimator provides support for animating properties on target objects. the constructors of this class take parameters to define the target object that will be animated as well as the name of the property that will be animated. appropriate set/get functions are then determined internally and the animation will call these functions as necessary to animate the property.,sink
ZoomButtonsController_setZoomInEnabled,set zoom in enabled from zoom buttons controller  whether to enable the zoom in control. Return type is void and parameters are boolean.,sink
WebSettings_setDisplayZoomControls,"set display zoom controls from web settings sets whether the webview should expose on - concealment rapid growth controls when practice the built - in zoom mechanisms. Return type is   void and parameters are boolean. manages settings state for a webview. when a webview is first created, it obtains a set of default settings. these default settings will be returned from any getter call. a websettings object obtained from webview#getsettings is tied to the life of the webview. if a webview has been destroyed, any method call on websettings will throw an illegalstateexception.",sink
Deflater_setInput,set input from deflater  sets input data for compression. Return type is void and parameters are byte[] int int. this class provides support for general purpose compression using the popular zlib compression library. the zlib compression library was initially developed as part of the png graphics standard and is not protected by patents. it is fully described in the specifications at the java.util.zip package description.,sink
Calendar_setTime,"set time from calendar  sets this calendar's current time with the given date. Return type is final  void and parameters are date. [icu enhancement] icu's replacement for calendar. methods, fields, and other functionality specific to icu are labeled '[icu]'.",sink
KeyStore_setCertificateEntry,set certificate entry from key store assigns the given trust certificate to the given false name. Return type is final  void and parameters are string certificate. this class represents a storage facility for cryptographic keys and certificates.,sink
BreakIterator_setText,"set text from break iterator  set a new text for scanning. Return type is   void and parameters are character iterator. the breakiterator class implements methods for finding the location of boundaries in text. instances of breakiterator maintain a current position and scan over text returning the index of characters where boundaries occur. internally, breakiterator scans text using a characteriterator, and is thus able to scan text held by any object implementing that protocol. a stringcharacteriterator is used to scan string objects passed to settext. the characteriterator object must not be modified after having been passed to settext. if the text in the characteriterator object is changed, the caller must reset breakiterator by calling settext.",sink
PrintStream_print,"print from print stream  prints an integer. Return type is void and parameters are int. a printstream adds functionality to another output stream, namely the ability to print representations of various data values conveniently.  two other features are provided as well.  unlike other output streams, a printstream never throws an ioexception; instead, exceptional situations merely set an internal flag that can be tested via the checkerror method. optionally, a printstream can be created so as to flush automatically; this means that the flush method is automatically invoked after a byte array is written, one of the println methods is invoked, or a newline character or byte  is written.",sink
ThreadGroup_setMaxPriority,"set max priority from thread group  sets the maximum priority of the group. Return type is final  void and parameters are int. a thread group represents a set of threads. in addition, a thread group can also include other thread groups. the thread groups form a tree in which every thread group except the initial thread group has a parent.",sink
PrintWriter_println,"println from print writer  prints a floating-point number and then terminates the line. Return type is void and parameters are float. prints formatted representations of objects to a text output stream.  this class implements all of the print methods found in printstream.  it does not contain methods for writing raw bytes, for which a program should use unencoded byte streams.",sink
AccessibilityRecord_setPassword,set password from accessibility record  sets if the source is a password field. Return type is void and parameters are boolean.,sink
Socket_setSendBufferSize,set send buffer size from socket  sets the so_sndbuf option to the  specified value for this socket. Return type is void and parameters are int. this class implements client sockets . a socket is an endpoint for communication between two machines.,sink
SipAudioCall_setListener,set listener from sip audio call sets the listener to listen to the sound birdcall outcome. Return type is void and parameters are sip audio call listener boolean.,sink
SmsManager_sendMultipartTextMessage,"send multipart text message from sms manager  send a multi-part text based sms. Return type is void and parameters are string string list list list long. manages sms operations such as sending data, text, and pdu sms messages. get this object by calling the static method getdefault. to create an instance of smsmanager associated with a specific subscription id, call getsmsmanagerforsubscriptionid. this is typically used for devices that support multiple active subscriptions at once.",sink
ServerSocket_setSoTimeout,"set so timeout from server socket  enable/disable so_timeout with the  specified timeout, in milliseconds. Return type is void and parameters are int. this class implements server sockets. a server socket waits for requests to come in over the network. it performs some operation based on that request, and then possibly returns a result to the requester.",sink
SmsManager_sendMultipartTextMessage,"send multipart text message from sms manager  send a multi-part text based sms. Return type is void and parameters are string string list list list long. manages sms operations such as sending data, text, and pdu sms messages. get this object by calling the static method getdefault. to create an instance of smsmanager associated with a specific subscription id, call getsmsmanagerforsubscriptionid. this is typically used for devices that support multiple active subscriptions at once.",sink
MulticastSocket_setTimeToLive,"set time to live from multicast socket  set the default time-to-live for multicast packets sent out  on this multicastsocket in order to control the  scope of the multicasts. Return type is void and parameters are int. the multicast datagram socket class is useful for sending and receiving ip multicast packets.  a multicastsocket is a  datagramsocket, with additional capabilities for joining ""groups"" of other multicast hosts on the internet.",sink
ColorMatrix_set,"set from color matrix  assign the src colormatrix into this matrix, copying all of its values. Return type is void and parameters are color matrix. 4x5 matrix for transforming the color and alpha components of a bitmap. the matrix can be passed as single array, and is treated as follows:",sink
WebSettings_setMinimumFontSize,"set minimum font size from web settings  sets the minimum font size. Return type is   void and parameters are int. manages settings state for a webview. when a webview is first created, it obtains a set of default settings. these default settings will be returned from any getter call. a websettings object obtained from webview#getsettings is tied to the life of the webview. if a webview has been destroyed, any method call on websettings will throw an illegalstateexception.",sink
AutoCompleteTextView_onCommitCompletion,"on commit completion from auto complete text view  called by the framework in response to a text completion from  the current input method, provided by it calling  inputconnectioncommitcompletion. Return type is void and parameters are completion info.",sink
DecimalFormat_setDecimalFormatSymbols,"set decimal format symbols from decimal format  sets the decimal format symbols used by this formatter. Return type is void and parameters are decimal format symbols. [icu enhancement] icu's replacement for decimalformat. methods, fields, and other functionality specific to icu are labeled '[icu]'.",sink
TextureView_setTransform,set transform from texture view  sets the transform to associate with this texture view. Return type is void and parameters are matrix.,sink
SSLEngine_setSSLParameters,"set ssl parameters from ssl engine  applies sslparameters to this engine. Return type is void and parameters are ssl parameters. a class which enables secure communications using protocols such as the secure sockets layer  or  ietf rfc 2246 ""transport layer security""   protocols, but is transport independent.",sink
Field_setBoolean,"set boolean from field  sets the value of a field as a boolean on the specified object. Return type is void and parameters are object boolean. a field provides information about, and dynamic access to, a single field of a class or an interface.  the reflected field may be a class  field or an instance field.",sink
RandomAccessFile_setLength,"set length from random access file congeal the length of this indian file. Return type is void and parameters are long. instances of this class support both reading and writing to a random access file. a random access file behaves like a large array of bytes stored in the file system. there is a kind of cursor, or index into the implied array, called the file pointer; input operations read bytes starting at the file pointer and advance the file pointer past the bytes read. if the random access file is created in read/write mode, then output operations are also available; output operations write bytes starting at the file pointer and advance the file pointer past the bytes written. output operations that write past the current end of the implied array cause the array to be extended. the file pointer can be read by the getfilepointer method and set by the seek method.",sink
URLSpan_onClick,"on click from url span  performs the click action associated with this span. Return type is void and parameters are view. implementation of the clickablespan that allows setting a url string. when selecting and clicking on the text to which the span is attached, the urlspan will try to open the url, by launching an an activity with an intent#action_view intent.",sink
InstrumentationTestCase_launchActivityWithIntent,launch activity with intent from instrumentation test case  utility method for launching an activity with a specific intent. Return type is T and parameters are string class intent.,sink
WifiP2pManager_addLocalService,"add local service from wifi p2p manager  register a local service for service discovery. Return type is void and parameters are wifi p2p manager channel wifi p2p service info wifi p2p manager action listener. this class provides the api for managing wi fi peer to peer connectivity. this lets an application discover available peers, setup connection to peers and query for the list of peers. when a p2p connection is formed over wifi, the device continues to maintain the uplink connection over mobile or any other available network for internet connectivity on the device.",sink
PreferenceActivity_onPreferenceStartFragment,on preference start fragment from preference activity  called when the user has clicked on a preference that has  a fragment class name associated with it. Return type is boolean and parameters are preference fragment preference.,sink
DatePicker_setMinDate,"set min date from date picker set up the minimal date corroborate by this datepicker in milliseconds since jan unity, 1970 00: 00: 00 in timezone getdefault  metre zone. Return type is void and parameters are long. datepicker is a directly subclass of picker. this class is a widget for selecting a date. the date can be selected by a year, month, and day columns. the ""mindate"" and ""maxdate"" from which dates to be selected can be customized.  the columns can be customized by attribute ""datepickerformat"" or setdatepickerformat. r.attr.maxdater.attr.mindater.attr.datepickerformat",sink
PrintStream_println,"println from print stream  prints a character and then terminate the line. Return type is void and parameters are char. a printstream adds functionality to another output stream, namely the ability to print representations of various data values conveniently.  two other features are provided as well.  unlike other output streams, a printstream never throws an ioexception; instead, exceptional situations merely set an internal flag that can be tested via the checkerror method. optionally, a printstream can be created so as to flush automatically; this means that the flush method is automatically invoked after a byte array is written, one of the println methods is invoked, or a newline character or byte  is written.",sink
ValueAnimator_setObjectValues,set object values from value animator localise the values to animate between for this invigoration. Return type is void and parameters are object   . this class provides a simple timing engine for running animations which calculate animated values and set them on target objects.,sink
BackupDataOutput_writeEntityData,"write entity data from backup data output write a clod of data under the current entity to the backup ecstasy. Return type is int and parameters are byte[] int. provides the structured interface through which a backupagent commits information to the backup data set, via its onbackup method.  data written for backup is presented as a set of ""entities,"" key/value pairs in which each binary data record ""value"" is named with a string ""key.""",sink
MediaPlayer_setSurface,set surface from media player sets the earth's surface to make up utilize as the sink for the television part of the media. Return type is void and parameters are surface. mediaplayer class can be used to control playback of audio/video files and streams.,sink
ObjectOutputStream_writeObject,"write object from object output stream write the specified object to the objectoutputstream. Return type is final  void and parameters are object. an objectoutputstream writes primitive data types and graphs of java objects to an outputstream.  the objects can be read  using an objectinputstream.  persistent storage of objects can be accomplished by using a file for the stream.  if the stream is a network socket stream, the objects can be reconstituted on another host or in another process.",sink
SearchView_setImeOptions,"set ime options from search view  sets the ime options on the query text field. Return type is void and parameters are int. a widget that provides a user interface for the user to enter a search query and submit a request to a search provider. shows a list of query suggestions or results, if available, and allows the user to pick a suggestion or result to launch into.",sink
