keys,docs,classification
Animator_setTarget,set target from animator set the target object whose property volition be enliven by this animation.,sink
Writer_write,write from writer  writes a string.,sink
SearchView_setIconifiedByDefault,set iconified by default from search view  sets the default or resting state of the search field.,sink
SearchView_setInputType,set input type from search view set the input type on the interrogation text theatre of operations.,sink
ColorMatrix_setRotate,set rotate from color matrix set the gyration on a colour axis by the specified values.,sink
DataOutputStream_writeDouble,"write double from data output stream  converts the double argument to a long using the  doubletolongbits method in class double,  and then writes that long value to the underlying  output stream as an 8-byte quantity, high byte first.",sink
Matrix4f_set,set from matrix4f set the value for a given row and column,sink
WebSettings_setLayoutAlgorithm,set layout algorithm from web settings sets the underlie layout algorithmic rule.,sink
PrintStream_println,println from print stream  prints a double and then terminate the line.,sink
RandomAccessFile_writeChars,write chars from random access file spell a chain to the file as a sequence of persona.,sink
PrintWriter_write,write from print writer  writes a string.,sink
DrmInfo_put,put from drm info  adds optional information as key-value pairs to this object.,sink
WifiP2pManager_setServiceResponseListener,set service response listener from wifi p2p manager register a callback to be invoked on incur divine service find reception.,sink
WifiP2pManager_discoverServices,discover services from wifi p2p manager enlightened armed service discovery.,sink
Toast_setText,set text from toast  update the text in a toast that was previously created using one of the maketext methods.,sink
MessageFormat_setFormat,set format from message format  sets the format object to use for the format element with the given  format element index within the previously set pattern string.,sink
LocalActivityManager_dispatchPause,dispatch pause from local activity manager  called by the container activity in its activity#onpause so  that localactivitymanager can perform the corresponding action on the  activities it holds.,sink
XmlPullParserFactory_setFeature,set feature from xml pull parser factory  set the features to be set when xml pull parser is created by this factory.,sink
LocalActivityManager_startActivity,start activity from local activity manager  start a new activity running in the group.,sink
SimpleDateFormat_set2DigitYearStart,set2 digit year start from simple date format sets the 100 - year period 2 - finger years will be interpret as equal in to lead off on the date the user specifies.,sink
Date_setTime,set time from date  sets an existing date object  using the given milliseconds time value.,sink
MediaRecorder_setOrientationHint,set orientation hint from media recorder  sets the orientation hint for output video playback.,sink
MifareUltralight_setTimeout,set timeout from mifare ultralight  set the transceive timeout in milliseconds.,sink
SQLiteProgram_bindDouble,bind double from lite program bind a twofold value to this affirmation.,sink
AccountManager_setAuthToken,set auth token from account manager lend an auth keepsake to the accountmanager cache for an account.,sink
SipManager_setRegistrationListener,set registration listener from sip manager sets the auditor to listen to registration case.,sink
URL_openConnection,"open connection from   same as openconnection, except that the connection will be  made through the specified proxy; protocol handlers that do not  support proxing will ignore the proxy parameter and make a  normal connection.",sink
LocalActivityManager_startActivity,start activity from local activity manager  start a new activity running in the group.,sink
Path_setLastPoint,set last point from path  sets the last point of the path.,sink
Socket_setSoLinger,set so linger from socket enable / disable so_linger with the particularize linger fourth dimension in seconds.,sink
AccessibilityRecord_setScrollable,set scrollable from accessibility record band if the root is scrollable.,sink
PreferenceActivity_startWithFragment,start with fragment from preference activity  like startwithfragment  but uses a 0 titleres.,sink
InputConnectionWrapper_sendKeyEvent,send key event from input connection wrapper send a key case to the process that be currently attached through with this comment connection.,sink
DecimalFormat_setParseBigDecimal,set parse big decimal from decimal format  whether to make numberformat.parse prefer returning a bigdecimal when  possible.,sink
ObjectOutputStream_writeByte,write byte from object output stream  writes an 8 bit byte.,sink
SecureRandom_setSeed,"set seed from secure random  reseeds this random object, using the eight bytes contained  in the given long seed.",sink
DecimalFormat_setGroupingSize,set grouping size from decimal format  set the grouping size.,sink
MediaRecorder_setVideoEncodingBitRate,set video encoding bit rate from media recorder sets the video encode fleck rate for recording.,sink
WebSettings_setCacheMode,set cache mode from web settings overrides the room the stash is used.,sink
RandomAccessFile_setLength,set length from random access file congeal the length of this indian file.,sink
DatagramSocket_setSoTimeout,"set so timeout from datagram socket enable / disable so_timeout with the specified timeout, in msec.",sink
LocalActivityManager_dispatchPause,dispatch pause from local activity manager send for by the container activity in its natural action # onpause so that localactivitymanager potty perform the corresponding activity on the activities it holds.,sink
Field_setLong,set long from field fix the value of a subject as a longsighted on the particularize object.,sink
AccessibilityRecord_setEnabled,set enabled from accessibility record  sets if the source is enabled.,sink
URLConnection_setRequestProperty,set request property from connection fix the worldwide request property.,sink
PrintStream_print,print from print stream  prints a double-precision floating-point number.,sink
GZIPOutputStream_write,write from output stream  writes array of bytes to the compressed output stream.,sink
MediaRecorder_setProfile,set profile from media recorder  uses the settings from a camcorderprofile object for recording.,sink
BackupAgentHelper_onBackup,on backup from backup agent helper run the backup process on each of the configured coach.,sink
PrintWriter_println,println from print writer  terminates the current line by writing the line separator string.,sink
UriMatcher_addURI,"add u r i from uri matcher sum up a uri to equalize, and the codification to return when this uri is matched.",sink
KeyChain_choosePrivateKeyAlias,choose private key alias from key chain launches an activeness for the user to choose the alias for a private key and credentials duad for hallmark.,sink
DatagramSocket_setReuseAddress,set reuse address from datagram socket  enable/disable the so_reuseaddr socket option.,sink
PropertyValuesHolder_setObjectValues,set object values from property values holder  set the animated values for this object to this set of objects.,sink
ObjectAnimator_setPropertyName,set property name from object animator sets the name of the prop that bequeath be renovate.,sink
FileOutputStream_write,write from file output stream  writes len bytes from the specified byte array  starting at offset off to this file output stream.,sink
AccountManager_setUserData,set user data from account manager  sets one userdata key for an account.,sink
PrintWriter_print,print from print writer  prints a long integer.,sink
ValueAnimator_setObjectValues,set object values from value animator localise the values to animate between for this invigoration.,sink
AutoCompleteTextView_setDropDownVerticalOffset,set drop down vertical offset from auto complete text view  sets the vertical offset used for the auto-complete drop-down list.,sink
ShortBuffer_put,put from short buffer  relative bulk put method .,sink
ObjectOutputStream_writeByte,write byte from object output stream  writes an 8 bit byte.,sink
DrmManagerClient_saveRights,save rights from drm manager client saves rightfulness to a stipulate path and tie in that way with the contented path.,sink
WebSettings_setMinimumLogicalFontSize,set minimum logical font size from web settings sets the minimum consistent baptistry sizing.,sink
WebSettings_setDefaultFixedFontSize,set default fixed font size from web settings sets the nonremittal fixed font size of it.,sink
SQLiteProgram_bindAllArgsAsStrings,"bind all args as strings from lite program  given an array of string bindargs, this method binds all of them in one single call.",sink
ZoomButtonsController_setZoomInEnabled,set zoom in enabled from zoom buttons controller  whether to enable the zoom in control.,sink
ParserAdapter_setProperty,set property from parser adapter  set a parser property.,sink
AccountManager_setAuthToken,set auth token from account manager lend an auth keepsake to the accountmanager cache for an account.,sink
AutoCompleteTextView_setDropDownHeight,set drop down height from auto complete text view coiffure the current acme for the auto - complete cliff devour list.,sink
WifiP2pManager_addLocalService,add local service from wifi p2p manager cash register a local serve for service uncovering.,sink
MediaPlayer_setDataSource,set data source from media player  sets the data source  to use.,sink
WebSettings_setDatabaseEnabled,set database enabled from web settings  sets whether the database storage api is enabled.,sink
LocationManager_addNmeaListener,add nmea listener from location manager  adds an nmea listener.,sink
WebSettings_setJavaScriptEnabled,set java script enabled from web settings  tells the webview to enable javascript execution.,sink
AttributedString_addAttribute,add attribute from attributed string  adds an attribute to a subrange of the string.,sink
ImageView_setImageDrawable,set image drawable from image view  sets a drawable as the content of this imageview.,sink
WebSettings_setBuiltInZoomControls,set built in zoom controls from web settings set whether the webview should use its construct - in zoom mechanism.,sink
DatagramSocket_send,send from datagram socket  sends a datagram packet from this socket.,sink
MulticastSocket_setTimeToLive,set time to live from multicast socket  set the default time-to-live for multicast packets sent out  on this multicastsocket in order to control the  scope of the multicasts.,sink
Log_d,d from log  send a debug log message.,sink
AlarmManager_setTime,set time from alarm manager seth the system wall clock clock time.,sink
UiModeManager_enableCarMode,"enable car mode from ui mode manager  force device into car mode, like it had been placed in the car dock.",sink
ObjectOutputStream_writeObject,write object from object output stream  write the specified object to the objectoutputstream.,sink
AudioRecord_setNotificationMarkerPosition,"set notification marker position from audio record  sets the marker position at which the listener is called, if set with  setrecordpositionupdatelistener or  setrecordpositionupdatelistener.",sink
Preference_setTitle,set title from preference  sets the title for this preference with a resource id.,sink
Adler32_update,update from adler32  updates the checksum with the specified array of bytes.,sink
DrmManagerClient_saveRights,save rights from drm manager client saves rightfulness to a stipulate path and tie in that way with the contented path.,sink
DecimalFormat_setMinimumFractionDigits,set minimum fraction digits from decimal format  rounding and digit limits: sets the minimum number of digits to display after  the decimal separator.,sink
DataOutputStream_writeFloat,"write float from data output stream convert the ice cream float argument to an int using the floattointbits method in category float, and and then writes that int value to the underlying yield stream as a four - byte amount, high byte first.",sink
Reader_read,read from reader  reads characters into an array.,sink
PreferenceActivity_startWithFragment,"start with fragment from preference activity  start a new instance of this activity, showing only the given  preference fragment.",sink
WebSettings_setMediaPlaybackRequiresUserGesture,set media playback requires user gesture from web settings set whether the webview requires a user gesture to play media.,sink
IsolatedContext_sendOrderedBroadcast,"send ordered broadcast from isolated context broadcast the give intent to all interested broadcastreceivers, delivering them one at a clip to allow more preferred liquidator to consume the broadcast before it is deliver to less best loved receivers.",sink
PrintWriter_print,print from print writer  prints an integer.,sink
WifiP2pManager_addLocalService,add local service from wifi p2p manager  register a local service for service discovery.,sink
AudioManager_setBluetoothScoOn,set bluetooth sco on from audio manager request use of bluetooth sco headset for communications.,sink
SearchManager_triggerSearch,trigger search from search manager interchangeable to startsearch  simply actually raise off the hunting interrogation after raise the search dialog.,sink
BackupAgentHelper_onBackup,on backup from backup agent helper run the backup process on each of the configured coach.,sink
KeyStore_setKeyEntry,"set key entry from key store  assigns the given key to the given alias, protecting it with the given  password.",sink
KeyChain_choosePrivateKeyAlias,choose private key alias from key chain  launches an activity for the user to select the alias  for a private key and certificate pair for authentication.,sink
WebSettings_setDefaultFixedFontSize,set default fixed font size from web settings  sets the default fixed font size.,sink
WifiP2pManager_requestPeers,request peers from wifi p2p manager  request the current list of peers.,sink
SimpleAdapter_setViewImage,set view image from simple adapter called by bindview  to do the image for an imageview but just if at that place be no exist viewbinder or if the existing viewbinder cannot handle binding to an imageview.,sink
SipAudioCall_setListener,set listener from sip audio call  sets the listener to listen to the audio call events.,sink
Deflater_setInput,set input from deflater sets input data for compression.,sink
WallpaperManager_setStream,set stream from wallpaper manager  change the current system wallpaper to a specific byte stream.,sink
WebSettings_setCacheMode,set cache mode from web settings overrides the room the stash is used.,sink
ListFragment_setListShownNoAnimation,"set list shown no animation from list fragment like setlistshown , just no animation is used when transition from the old state.",sink
WebSettings_setDefaultFixedFontSize,set default fixed font size from web settings  sets the default fixed font size.,sink
ObjectOutputStream_write,write from object output stream  writes a byte.,sink
ValueAnimator_setFrameDelay,"set frame delay from value animator  the amount of time, in milliseconds, between each frame of the animation.",sink
ValueAnimator_setDuration,set duration from value animator  sets the length of the animation.,sink
ImageView_setImageBitmap,set image bitmap from image view sets a electronic image as the subject matter of this imageview.,sink
ZoomButton_setEnabled,set enabled from zoom button set the enabled province of this survey.,sink
LocationManager_sendExtraCommand,send extra command from location manager  sends additional commands to a location provider.,sink
MediaPlayer_setSurface,set surface from media player sets the earth's surface to make up utilize as the sink for the television part of the media.,sink
ShareActionProvider_setShareIntent,set share intent from share action provider seth an intent with information about the share legal action.,sink
DrmInfoRequest_put,put from drm info request  adds optional information as key-value pairs to this object.,sink
TextToSpeech_addSpeech,add speech from text to speech  adds a mapping between a string of text and a sound resource in a  package.,sink
ValidatorHandler_setFeature,set feature from validator handler exercise set the time value of a feature article flag.,sink
SSLCertificateSocketFactory_setHostname,set hostname from certificate socket factory turns on waiter public figure meter reading  on a given socket.,sink
WebSettings_setStandardFontFamily,set standard font family from web settings  sets the standard font family name.,sink
AssetManager_openXmlResourceParser,open xml resource parser from asset manager  retrieve a parser for a compiled xml file.,sink
WifiP2pManager_removeGroup,remove group from wifi p2p manager remove the current p2p group.,sink
ImageView_setImageBitmap,set image bitmap from image view sets a electronic image as the subject matter of this imageview.,sink
Preference_notifyDependencyChange,notify dependency change from preference  notifies any listening dependents of a change that affects the  dependency.,sink
ImageView_setVisibility,set visibility from image view  set the visibility state of this view.,sink
CollationElementIterator_setText,"set text from collation element iterator  set a new source string iterator for iteration, and reset the  offset to the beginning of the text.",sink
LocalActivityManager_dispatchCreate,dispatch create from local activity manager  restore a state that was previously returned by saveinstancestate.,sink
Calendar_setTime,set time from calendar  sets this calendar's current time with the given date.,sink
AttributesImpl_setLocalName,set local name from attributes impl  set the local name of a specific attribute.,sink
SmsManager_sendMultipartTextMessage,send multipart text message from sms manager  send a multi-part text based sms.,sink
DatePickerDialog_updateDate,update date from date picker dialog define the current date.,sink
LogPrinter_println,println from log printer indite a line of products of text to the output.,sink
Log_d,d from log  send a debug log message.,sink
SSLCertificateSocketFactory_setHostname,set hostname from certificate socket factory turns on waiter public figure meter reading  on a given socket.,sink
SQLiteProgram_bindDouble,bind double from lite program  bind a double value to this statement.,sink
SSLCertificateSocketFactory_setHostname,set hostname from certificate socket factory turns on waiter public figure meter reading  on a given socket.,sink
MessageFormat_parse,parse from message format  parses text from the beginning of the given string to produce an object  array.,sink
PrintWriter_write,write from print writer  writes a portion of an array of characters.,sink
MediaRecorder_setAudioSamplingRate,set audio sampling rate from media recorder  sets the audio sampling rate for recording.,sink
ObjectAnimator_setPropertyName,set property name from object animator  sets the name of the property that will be animated.,sink
PrintWriter_println,println from print writer  prints a boolean value and then terminates the line.,sink
MediaRecorder_setOutputFile,set output file from media recorder  pass in the file object to be written.,sink
Deflater_setDictionary,set dictionary from deflater set preset dictionary for densification.,sink
DatagramSocket_setSoTimeout,"set so timeout from datagram socket enable / disable so_timeout with the specified timeout, in msec.",sink
DataOutputStream_writeChars,write chars from data output stream  writes a string to the underlying output stream as a sequence of  characters.,sink
Matrix3f_set,set from matrix3f  sets the value for a given row and column,sink
WebSettings_setMinimumLogicalFontSize,set minimum logical font size from web settings  sets the minimum logical font size.,sink
WifiP2pManager_discoverPeers,discover peers from wifi p2p manager tiro match discovery.,sink
BitSet_set,set from bit set  sets the bit at the specified index to true.,sink
AccessibilityRecord_setPassword,set password from accessibility record  sets if the source is a password field.,sink
AnimatorSet_setTarget,set target from animator set  sets the target object for all current child animations  of this animatorset that take targets .,sink
IsolatedContext_sendBroadcast,send broadcast from isolated context  broadcast the given intent to all interested broadcastreceivers.,sink
DataOutputStream_writeChar,"write char from data output stream spell a cleaning woman to the underlying yield stream as a 2 - byte time value, high byte first.",sink
ImageView_setVisibility,set visibility from image view  set the visibility state of this view.,sink
WifiP2pManager_addLocalService,add local service from wifi p2p manager cash register a local serve for service uncovering.,sink
ViewStub_setVisibility,"set visibility from view stub when visibility is set to opinion. visible oregon view. invisible, inflate  embody invoked and this stubbedview is replaced in it parent by the high flown layout resource.",sink
NfcA_setTimeout,set timeout from nfc curing the transceive  timeout in millisecond.,sink
ValueAnimator_setFrameDelay,"set frame delay from value animator  the amount of time, in milliseconds, between each frame of the animation.",sink
Matrix4f_set,set from matrix4f  sets the value for a given row and column,sink
WebSettings_setDefaultFontSize,set default font size from web settings sets the default option font size.,sink
CharArrayWriter_append,append from char array writer  appends the specified character to this writer.,sink
Log_v,v from log  send a verbose log message.,sink
AudioGroup_sendDtmf,send dtmf from audio group sends a dtmf figure to every audiostream in this group.,sink
PrintStream_println,println from print stream  prints a character and then terminate the line.,sink
ImageView_setImageAlpha,set image alpha from image view  sets the alpha value that should be applied to the image.,sink
AudioManager_setStreamVolume,set stream volume from audio manager set the loudness index for a picky stream.,sink
WifiP2pManager_removeGroup,remove group from wifi p2p manager  remove the current p2p group.,sink
DateFormatSymbols_setAmPmStrings,set am pm strings from date format symbols  sets am/pm strings.,sink
XmlPullParserFactory_setFeature,set feature from xml pull parser factory curing the features to be set when xml drag parser is created by this factory.,sink
Socket_setSoTimeout,"set so timeout from socket enable / disable so_timeout with the specified timeout, in msec.",sink
IsoDep_setTimeout,set timeout from iso dep  set the timeout of transceive in milliseconds.,sink
Preference_setSummary,set summary from preference  sets the summary for this preference with a charsequence.,sink
PipedOutputStream_write,write from piped output stream  writes len bytes from the specified byte array  starting at offset off to this piped output stream.,sink
SipManager_setRegistrationListener,set registration listener from sip manager  sets the listener to listen to registration events.,sink
MulticastSocket_setLoopbackMode,set loopback mode from multicast socket  disable/enable local loopback of multicast datagrams  the option is used by the platform's networking code as a hint  for setting whether multicast data will be looped back to  the local socket.,sink
BufferedOutputStream_write,write from buffered output stream  writes the specified byte to this buffered output stream.,sink
ObjectOutputStream_writeBoolean,write boolean from object output stream  writes a boolean.,sink
ObjectOutputStream_writeShort,write short from object output stream  writes a 16 bit short.,sink
RandomAccessFile_write,write from random access file  writes the specified byte to this file.,sink
ObjectAnimator_setDuration,set duration from object animator  sets the length of the animation.,sink
WebSettings_setCacheMode,set cache mode from web settings  overrides the way the cache is used.,sink
NsdManager_discoverServices,discover services from nsd manager  initiate service discovery to browse for instances of a service type.,sink
PrintWriter_write,write from print writer  writes a single character.,sink
ObjectOutputStream_writeShort,write short from object output stream  writes a 16 bit short.,sink
AutoCompleteTextView_setDropDownHorizontalOffset,set drop down horizontal offset from auto complete text view  sets the horizontal offset used for the auto-complete drop-down list.,sink
InputConnectionWrapper_sendKeyEvent,send key event from input connection wrapper send a key case to the process that be currently attached through with this comment connection.,sink
TrafficStats_setThreadStatsTag,set thread stats tag from traffic stats band active tag to use when accounting socket traffic develop from the current thread.,sink
MifareUltralight_setTimeout,set timeout from mifare ultralight solidification the transceive  timeout in milliseconds.,sink
SearchManager_triggerSearch,trigger search from search manager interchangeable to startsearch  simply actually raise off the hunting interrogation after raise the search dialog.,sink
Log_wtf,wtf from log  what a terrible failure: report a condition that should never happen.,sink
DateFormatSymbols_setWeekdays,set weekdays from date format symbols  sets weekday strings.,sink
Deflater_setInput,set input from deflater sets input data for compression.,sink
ClassLoader_setDefaultAssertionStatus,set default assertion status from class loader  sets the default assertion status for this class loader.,sink
AnimatorSet_setTarget,set target from animator set fix the fair game physical object for all current child vivification of this animatorset that take targets .,sink
Calendar_set,set from calendar  sets the given calendar field to the given value.,sink
ObjectAnimator_setDuration,set duration from object animator  sets the length of the animation.,sink
ZoomButtonsController_setZoomInEnabled,set zoom in enabled from zoom buttons controller  whether to enable the zoom in control.,sink
WebSettings_setDisplayZoomControls,set display zoom controls from web settings sets whether the webview should expose on - concealment rapid growth controls when practice the built - in zoom mechanisms.,sink
Deflater_setInput,set input from deflater  sets input data for compression.,sink
Calendar_setTime,set time from calendar  sets this calendar's current time with the given date.,sink
KeyStore_setCertificateEntry,set certificate entry from key store assigns the given trust certificate to the given false name.,sink
BreakIterator_setText,set text from break iterator  set a new text for scanning.,sink
PrintStream_print,print from print stream  prints an integer.,sink
ThreadGroup_setMaxPriority,set max priority from thread group  sets the maximum priority of the group.,sink
PrintWriter_println,println from print writer  prints a floating-point number and then terminates the line.,sink
AccessibilityRecord_setPassword,set password from accessibility record  sets if the source is a password field.,sink
Socket_setSendBufferSize,set send buffer size from socket  sets the so_sndbuf option to the  specified value for this socket.,sink
SipAudioCall_setListener,set listener from sip audio call sets the listener to listen to the sound birdcall outcome.,sink
SmsManager_sendMultipartTextMessage,send multipart text message from sms manager  send a multi-part text based sms.,sink
ServerSocket_setSoTimeout,"set so timeout from server socket  enable/disable so_timeout with the  specified timeout, in milliseconds.",sink
SmsManager_sendMultipartTextMessage,send multipart text message from sms manager  send a multi-part text based sms.,sink
MulticastSocket_setTimeToLive,set time to live from multicast socket  set the default time-to-live for multicast packets sent out  on this multicastsocket in order to control the  scope of the multicasts.,sink
ColorMatrix_set,"set from color matrix  assign the src colormatrix into this matrix, copying all of its values.",sink
WebSettings_setMinimumFontSize,set minimum font size from web settings  sets the minimum font size.,sink
AutoCompleteTextView_onCommitCompletion,"on commit completion from auto complete text view  called by the framework in response to a text completion from  the current input method, provided by it calling  inputconnection.commitcompletion.",sink
DecimalFormat_setDecimalFormatSymbols,set decimal format symbols from decimal format  sets the decimal format symbols used by this formatter.,sink
TextureView_setTransform,set transform from texture view  sets the transform to associate with this texture view.,sink
SSLEngine_setSSLParameters,set ssl parameters from engine  applies sslparameters to this engine.,sink
Field_setBoolean,set boolean from field  sets the value of a field as a boolean on the specified object.,sink
RandomAccessFile_setLength,set length from random access file congeal the length of this indian file.,sink
URLSpan_onClick,on click from span  performs the click action associated with this span.,sink
InstrumentationTestCase_launchActivityWithIntent,launch activity with intent from instrumentation test case  utility method for launching an activity with a specific intent.,sink
WifiP2pManager_addLocalService,add local service from wifi p2p manager  register a local service for service discovery.,sink
PreferenceActivity_onPreferenceStartFragment,on preference start fragment from preference activity  called when the user has clicked on a preference that has  a fragment class name associated with it.,sink
DatePicker_setMinDate,"set min date from date picker set up the minimal date corroborate by this datepicker in milliseconds since jan unity, 1970 00: 00: 00 in timezone. getdefault  metre zone.",sink
PrintStream_println,println from print stream  prints a character and then terminate the line.,sink
ValueAnimator_setObjectValues,set object values from value animator localise the values to animate between for this invigoration.,sink
BackupDataOutput_writeEntityData,write entity data from backup data output write a clod of data under the current entity to the backup ecstasy.,sink
MediaPlayer_setSurface,set surface from media player sets the earth's surface to make up utilize as the sink for the television part of the media.,sink
ObjectOutputStream_writeObject,write object from object output stream write the specified object to the objectoutputstream.,sink
SearchView_setImeOptions,set ime options from search view  sets the ime options on the query text field.,sink
TextToSpeech_addEarcon,add earcon from text to speech  adds a mapping between a string of text and a sound resource in a  package.,sink
WebSettings_setSansSerifFontFamily,set sans serif font family from web settings sets the sans - serif font family public figure.,sink
DecimalFormatSymbols_setInternationalCurrencySymbol,set international currency symbol from decimal format symbols  sets the international string denoting the local currency.,sink
ObjectOutputStream_writeUnshared,"write unshared from object output stream  writes an ""unshared"" object to the objectoutputstream.",sink
ErrorManager_error,error from error manager the error method is holler when a animal trainer failure go on.,sink
TextToSpeech_setSpeechRate,set speech rate from text to speech  sets the speech rate.,sink
ValueAnimator_setFloatValues,set float values from value animator  sets float values that will be animated between.,sink
KeyChain_choosePrivateKeyAlias,choose private key alias from key chain  launches an activity for the user to select the alias  for a private key and certificate pair for authentication.,sink
URLConnection_setDefaultUseCaches,set default use caches from connection  sets the default value of the usecaches field to the  specified value.,sink
BitSet_set,set from bit set  sets the bit at the specified index to the specified value.,sink
Adler32_update,update from adler32  updates the checksum with the specified array of bytes.,sink
WebSettings_setBuiltInZoomControls,set built in zoom controls from web settings set whether the webview should use its construct - in zoom mechanism.,sink
ByteBuffer_put,put from byte buffer  relative put method .,sink
InstrumentationTestCase_sendKeys,send keys from instrumentation test case sends a series of fundamental case through instrumentation and wait for idle.,sink
SurfaceView_setZOrderMediaOverlay,set z order media overlay from surface view  control whether the surface view's surface is placed on top of another  regular surface view in the window .,sink
SimpleDateFormat_set2DigitYearStart,set2 digit year start from simple date format  sets the 100-year period 2-digit years will be interpreted as being in  to begin on the date the user specifies.,sink
ColorMatrix_setScale,set scale from color matrix set this colormatrix to surmount by the specified values.,sink
AnimatorSet_setDuration,set duration from animator set  sets the length of each of the current child animations of this animatorset.,sink
XmlPullParserFactory_setFeature,set feature from xml pull parser factory curing the features to be set when xml drag parser is created by this factory.,sink
BackupAgentHelper_onBackup,on backup from backup agent helper  run the backup process on each of the configured handlers.,sink
WebSettings_setBlockNetworkImage,set block network image from web settings  sets whether the webview should not load image resources from the  network .,sink
Random_setSeed,set seed from random specify the cum of this random numeral generator use a individual long seed.,sink
UiModeManager_enableCarMode,"enable car mode from ui mode manager force device into gondola mode, similar information technology get been placed in the car dock.",sink
CookieManager_setAcceptCookie,set accept cookie from cookie manager  sets whether the application's webview instances should send and  accept cookies.,sink
SQLiteDatabase_openOrCreateDatabase,"open or create database from lite database  equivalent to opendatabase(file.getpath, factory, create_if_necessary).",sink
XmlPullParserFactory_setNamespaceAware,set namespace aware from xml pull parser factory  specifies that the parser produced by this factory will provide  support for xml namespaces.,sink
Socket_setPerformancePreferences,set performance preferences from socket  sets performance preferences for this socket.,sink
WifiP2pManager_requestConnectionInfo,request connection info from wifi p2p manager  request device connection info.,sink
OutputStream_write,write from output stream  writes b.length bytes from the specified byte array  to this output stream.,sink
WebSettings_setDatabaseEnabled,set database enabled from web settings  sets whether the database storage api is enabled.,sink
MessageFormat_setFormat,set format from message format  sets the format object to use for the format element with the given  format element index within the previously set pattern string.,sink
DecimalFormat_setDecimalSeparatorAlwaysShown,set decimal separator always shown from decimal format  separators: sets whether the decimal separator  is  shown on integers.,sink
MessageFormat_setFormatByArgumentIndex,set format by argument index from message format  sets the format to use for the format elements within the  previously set pattern string that use the given argument  index.,sink
DataOutputStream_writeByte,write byte from data output stream  writes out a byte to the underlying output stream as  a 1-byte value.,sink
ColorMatrix_setConcat,"set concat from color matrix set this colormatrix to the concatenation of the two specified colormatrices, such that the result colormatrix have the same effect as use matb and then applying mata.",sink
DownloadManager_openDownloadedFile,open downloaded file from download manager  open a downloaded file for reading.,sink
ServerSocket_setReceiveBufferSize,set receive buffer size from server socket sets a default proposed value for the so_rcvbuf choice for socket bear from this serversocket.,sink
TableLayout_setColumnStretchable,set column stretchable from table layout  makes the given column stretchable or not.,sink
DecimalFormat_setGroupingSize,set grouping size from decimal format  set the grouping size.,sink
TableLayout_setColumnShrinkable,set column shrinkable from table layout  makes the given column shrinkable or not.,sink
InputConnectionWrapper_performPrivateCommand,perform private command from input connection wrapper  api to send private commands from an input method to its  connected editor.,sink
ValueAnimator_setFrameDelay,"set frame delay from value animator the quantity of time, in msec, between each frame of the animation.",sink
IsolatedContext_sendOrderedBroadcast,"send ordered broadcast from isolated context  broadcast the given intent to all interested broadcastreceivers, delivering  them one at a time to allow more preferred receivers to consume the  broadcast before it is delivered to less preferred receivers.",sink
AlarmManager_setTimeZone,set time zone from alarm manager  sets the system's persistent default time zone.,sink
AudioTrack_setPlaybackHeadPosition,set playback head position from audio track  sets the playback head position within the static buffer.,sink
WifiP2pManager_removeGroup,remove group from wifi p2p manager remove the current p2p group.,sink
AccessibilityRecord_setChecked,set checked from accessibility record sets if the seed equal gibe.,sink
WebSettings_setTextZoom,set text zoom from web settings sets the school text zoom of the page in pct.,sink
SpeechRecognizer_startListening,start listening from speech recognizer start listening for speech.,sink
AudioTrack_setNotificationMarkerPosition,set notification marker position from audio track  sets the position of the notification marker.,sink
Reader_read,read from reader  reads characters into an array.,sink
AppWidgetManager_bindAppWidgetIdIfAllowed,bind app widget id if allowed from app widget manager  set the provider for a given appwidgetid if the caller has a permission.,sink
NumberFormat_setRoundingMode,set rounding mode from number format  sets the roundingmode used in this numberformat.,sink
BackupDataOutput_writeEntityData,write entity data from backup data output write a clod of data under the current entity to the backup ecstasy.,sink
Element_setAttribute,set attribute from element  adds a new attribute.,sink
Camera_setParameters,set parameters from camera  changes the settings for this camera service.,sink
LayoutAnimationController_setAnimation,set animation from layout animation controller set the animation to embody run on each small fry of the view group on which this layout animation control is.,sink
ClipboardManager_setText,set text from clipboard manager sets the contents of the clipboard to the specify textual matter.,sink
AppWidgetManager_updateAppWidgetOptions,update app widget options from app widget manager  update the extras for a given widget instance.,sink
WebSettings_setCacheMode,set cache mode from web settings overrides the room the stash is used.,sink
BackupDataOutput_writeEntityData,write entity data from backup data output  write a chunk of data under the current entity to the backup transport.,sink
WebSettings_setAllowContentAccess,set allow content access from web settings  enables or disables content url access within webview.,sink
ClassLoader_setClassAssertionStatus,set class assertion status from class loader sets the desired affirmation status for the named top - level form in this stratum loader and any nested classes hold in in this.,sink
WebSettings_setCacheMode,set cache mode from web settings  overrides the way the cache is used.,sink
SurfaceView_setZOrderMediaOverlay,set z order media overlay from surface view  control whether the surface view's surface is placed on top of another  regular surface view in the window .,sink
TextToSpeech_addSpeech,add speech from text to speech  adds a mapping between a charsequence  and a sound file.,sink
WebSettings_setBlockNetworkLoads,set block network loads from web settings  sets whether the webview should not load resources from the network.,sink
KeyStore_setEntry,set entry from key store save a keystore entry nether the specified assumed name.,sink
Binder_dumpAsync,"dump async from binder  like dump, but ensures the target  executes asynchronously.",sink
PrintWriter_print,print from print writer  prints a double-precision floating-point number.,sink
Socket_sendUrgentData,send urgent data from socket  send one byte of urgent data on the socket.,sink
