keys,docs,classification
ImageView_setImageBitmap,sets a Electronic image as the subject matter of this ImageView.,sink
ZoomButton_setEnabled,set the enabled province of this survey.,sink
LocationManager_sendExtraCommand, Sends additional commands to a location provider.,sink
MediaPlayer_setSurface,sets the Earth's surface to make up utilize as the sink for the television part of the media.,sink
ShareActionProvider_setShareIntent,seth an intent with information about the share legal action.,sink
DrmInfoRequest_put, Adds optional information as key-value pairs to this object.,sink
TextToSpeech_addSpeech, Adds a mapping between a string of text and a sound resource in a  package.,sink
ValidatorHandler_setFeature,exercise set the time value of a feature article flag.,sink
SSLCertificateSocketFactory_setHostname,turns on Waiter Public figure Meter reading  on a given socket.,sink
WebSettings_setStandardFontFamily, Sets the standard font family name.,sink
AssetManager_openXmlResourceParser, Retrieve a parser for a compiled XML file.,sink
WifiP2pManager_removeGroup,remove the current p2p group.,sink
ImageView_setImageBitmap,sets a Electronic image as the subject matter of this ImageView.,sink
Preference_notifyDependencyChange, Notifies any listening dependents of a change that affects the  dependency.,sink
ImageView_setVisibility, Set the visibility state of this view.,sink
CollationElementIterator_setText," Set a new source string iterator for iteration, and reset the  offset to the beginning of the text.",sink
LocalActivityManager_dispatchCreate, Restore a state that was previously returned by saveInstanceState.,sink
Calendar_setTime, Sets this Calendar's current time with the given Date.,sink
AttributesImpl_setLocalName, Set the local name of a specific attribute.,sink
SmsManager_sendMultipartTextMessage, Send a multi-part text based SMS.,sink
DatePickerDialog_updateDate,define the current date.,sink
LogPrinter_println,indite a line of products of text to the output.,sink
Log_d, Send a DEBUG log message.,sink
SSLCertificateSocketFactory_setHostname,turns on Waiter Public figure Meter reading  on a given socket.,sink
SQLiteProgram_bindDouble, Bind a double value to this statement.,sink
SSLCertificateSocketFactory_setHostname,turns on Waiter Public figure Meter reading  on a given socket.,sink
MessageFormat_parse, Parses text from the beginning of the given string to produce an object  array.,sink
PrintWriter_write, Writes A Portion of an array of characters.,sink
MediaRecorder_setAudioSamplingRate, Sets the audio sampling rate for recording.,sink
ObjectAnimator_setPropertyName, Sets the name of the property that will be animated.,sink
PrintWriter_println, Prints a boolean value and then terminates the line.,sink
MediaRecorder_setOutputFile, Pass in the file object to be written.,sink
Deflater_setDictionary,set preset dictionary for densification.,sink
DatagramSocket_setSoTimeout,"enable / disable SO_TIMEOUT with the specified timeout, in msec.",sink
DataOutputStream_writeChars, Writes a string to the underlying output stream as a sequence of  characters.,sink
Matrix3f_set, Sets the value for a given row and column,sink
WebSettings_setMinimumLogicalFontSize, Sets the minimum logical font size.,sink
WifiP2pManager_discoverPeers,tiro match discovery.,sink
BitSet_set, Sets the bit at the specified index to true.,sink
AccessibilityRecord_setPassword, Sets if the source is a password field.,sink
AnimatorSet_setTarget, Sets the target object for all current child animations  of this AnimatorSet that take targets .,sink
IsolatedContext_sendBroadcast, Broadcast the given intent to all interested BroadcastReceivers.,sink
DataOutputStream_writeChar,"spell a cleaning woman to the underlying yield stream as a 2 - byte time value, high byte first.",sink
ImageView_setVisibility, Set the visibility state of this view.,sink
WifiP2pManager_addLocalService,cash register a local serve for service uncovering.,sink
ViewStub_setVisibility,"when visibility is set to Opinion. VISIBLE oregon View. INVISIBLE, inflate  embody invoked and this StubbedView is replaced in it parent by the high flown layout resource.",sink
NfcA_setTimeout,curing the transceive  timeout in millisecond.,sink
ValueAnimator_setFrameDelay," The amount of time, in milliseconds, between each frame of the animation.",sink
Matrix4f_set, Sets the value for a given row and column,sink
WebSettings_setDefaultFontSize,sets the default option font size.,sink
CharArrayWriter_append, Appends the specified character to this writer.,sink
Log_v, Send a VERBOSE log message.,sink
AudioGroup_sendDtmf,sends a DTMF figure to every AudioStream in this group.,sink
PrintStream_println, Prints a character and then terminate the line.,sink
ImageView_setImageAlpha, Sets the alpha value that should be applied to the image.,sink
AudioManager_setStreamVolume,set the loudness index for a picky stream.,sink
WifiP2pManager_removeGroup, Remove the current p2p group.,sink
DateFormatSymbols_setAmPmStrings, Sets am/pm strings.,sink
XmlPullParserFactory_setFeature,curing the features to be set when XML Drag Parser is created by this factory.,sink
Socket_setSoTimeout,"enable / disable SO_TIMEOUT with the specified timeout, in msec.",sink
IsoDep_setTimeout, Set the timeout of transceive in milliseconds.,sink
Preference_setSummary, Sets the summary for this Preference with a CharSequence.,sink
PipedOutputStream_write, Writes len bytes from the specified byte array  starting at offset off to this piped output stream.,sink
SipManager_setRegistrationListener, Sets the listener to listen to registration events.,sink
MulticastSocket_setLoopbackMode, Disable/Enable local loopback of multicast datagrams  The option is used by the platform's networking code as a hint  for setting whether multicast data will be looped back to  the local socket.,sink
BufferedOutputStream_write, Writes the specified byte to this buffered output stream.,sink
ObjectOutputStream_writeBoolean, Writes a boolean.,sink
ObjectOutputStream_writeShort, Writes a 16 bit short.,sink
RandomAccessFile_write, Writes the specified byte to this file.,sink
ObjectAnimator_setDuration, Sets the length of the animation.,sink
WebSettings_setCacheMode, Overrides the way the cache is used.,sink
NsdManager_discoverServices, Initiate service discovery to browse for instances of a service type.,sink
PrintWriter_write, Writes a single character.,sink
ObjectOutputStream_writeShort, Writes a 16 bit short.,sink
AutoCompleteTextView_setDropDownHorizontalOffset, Sets the horizontal offset used for the auto-complete drop-down list.,sink
InputConnectionWrapper_sendKeyEvent,send a key case to the process that be currently attached through with this comment connection.,sink
TrafficStats_setThreadStatsTag,band active tag to use when accounting Socket traffic develop from the current thread.,sink
MifareUltralight_setTimeout,solidification the transceive  timeout in milliseconds.,sink
SearchManager_triggerSearch,interchangeable to startSearch  simply actually raise off the hunting interrogation after raise the search dialog.,sink
Log_wtf, What a Terrible Failure: Report a condition that should never happen.,sink
DateFormatSymbols_setWeekdays, Sets weekday strings.,sink
Deflater_setInput,sets input data for compression.,sink
ClassLoader_setDefaultAssertionStatus, Sets the default assertion status for this class loader.,sink
AnimatorSet_setTarget,fix the fair game physical object for all current child vivification of this AnimatorSet that take targets .,sink
Calendar_set, Sets the given calendar field to the given value.,sink
ObjectAnimator_setDuration, Sets the length of the animation.,sink
ZoomButtonsController_setZoomInEnabled, Whether to enable the zoom in control.,sink
WebSettings_setDisplayZoomControls,sets whether the WebView should expose on - concealment rapid growth controls when practice the built - in zoom mechanisms.,sink
Deflater_setInput, Sets input data for compression.,sink
Calendar_setTime, Sets this Calendar's current time with the given Date.,sink
KeyStore_setCertificateEntry,assigns the given trust certificate to the given false name.,sink
BreakIterator_setText, Set a new text for scanning.,sink
PrintStream_print, Prints an integer.,sink
ThreadGroup_setMaxPriority, Sets the maximum priority of the group.,sink
PrintWriter_println, Prints a floating-point number and then terminates the line.,sink
AccessibilityRecord_setPassword, Sets if the source is a password field.,sink
Socket_setSendBufferSize, Sets the SO_SNDBUF option to the  specified value for this Socket.,sink
SipAudioCall_setListener,sets the listener to listen to the sound birdcall outcome.,sink
SmsManager_sendMultipartTextMessage, Send a multi-part text based SMS.,sink
ServerSocket_setSoTimeout," Enable/disable SO_TIMEOUT with the  specified timeout, in milliseconds.",sink
SmsManager_sendMultipartTextMessage, Send a multi-part text based SMS.,sink
MulticastSocket_setTimeToLive, Set the default time-to-live for multicast packets sent out  on this MulticastSocket in order to control the  scope of the multicasts.,sink
ColorMatrix_set," Assign the src colormatrix into this matrix, copying all of its values.",sink
WebSettings_setMinimumFontSize, Sets the minimum font size.,sink
AutoCompleteTextView_onCommitCompletion," Called by the framework in response to a text completion from  the current input method, provided by it calling  InputConnection.commitCompletion.",sink
DecimalFormat_setDecimalFormatSymbols, Sets the decimal format symbols used by this formatter.,sink
TextureView_setTransform, Sets the transform to associate with this texture view.,sink
SSLEngine_setSSLParameters, Applies SSLParameters to this engine.,sink
Field_setBoolean, Sets the value of a field as a boolean on the specified object.,sink
RandomAccessFile_setLength,congeal the length of this indian file.,sink
URLSpan_onClick, Performs the click action associated with this span.,sink
InstrumentationTestCase_launchActivityWithIntent, Utility method for launching an activity with a specific Intent.,sink
WifiP2pManager_addLocalService, Register a local service for service discovery.,sink
PreferenceActivity_onPreferenceStartFragment, Called when the user has clicked on a Preference that has  a fragment class name associated with it.,sink
DatePicker_setMinDate,"set up the minimal date corroborate by this DatePicker in milliseconds since Jan unity, 1970 00: 00: 00 in TimeZone. getDefault  metre zone.",sink
PrintStream_println, Prints a character and then terminate the line.,sink
ValueAnimator_setObjectValues,localise the values to animate between for this invigoration.,sink
BackupDataOutput_writeEntityData,write a clod of data under the current entity to the backup ecstasy.,sink
MediaPlayer_setSurface,sets the Earth's surface to make up utilize as the sink for the television part of the media.,sink
ObjectOutputStream_writeObject,write the specified object to the ObjectOutputStream.,sink
SearchView_setImeOptions, Sets the IME options on the query text field.,sink
TextToSpeech_addEarcon, Adds a mapping between a string of text and a sound resource in a  package.,sink
WebSettings_setSansSerifFontFamily,sets the sans - serif font family public figure.,sink
DecimalFormatSymbols_setInternationalCurrencySymbol, Sets the international string denoting the local currency.,sink
ObjectOutputStream_writeUnshared," Writes an ""unshared"" object to the ObjectOutputStream.",sink
ErrorManager_error,the error method is holler when a Animal trainer failure go on.,sink
TextToSpeech_setSpeechRate, Sets the speech rate.,sink
ValueAnimator_setFloatValues, Sets float values that will be animated between.,sink
KeyChain_choosePrivateKeyAlias, Launches an Activity for the user to select the alias  for a private key and certificate pair for authentication.,sink
URLConnection_setDefaultUseCaches, Sets the default value of the useCaches field to the  specified value.,sink
BitSet_set, Sets the bit at the specified index to the specified value.,sink
Adler32_update, Updates the checksum with the specified array of bytes.,sink
WebSettings_setBuiltInZoomControls,set whether the WebView should use its construct - in zoom mechanism.,sink
ByteBuffer_put, Relative put method .,sink
InstrumentationTestCase_sendKeys,sends a series of fundamental case through instrumentation and wait for idle.,sink
SurfaceView_setZOrderMediaOverlay, Control whether the surface view's surface is placed on top of another  regular surface view in the window .,sink
SimpleDateFormat_set2DigitYearStart, Sets the 100-year period 2-digit years will be interpreted as being in  to begin on the date the user specifies.,sink
ColorMatrix_setScale,set this colormatrix to surmount by the specified values.,sink
AnimatorSet_setDuration, Sets the length of each of the current child animations of this AnimatorSet.,sink
XmlPullParserFactory_setFeature,curing the features to be set when XML Drag Parser is created by this factory.,sink
BackupAgentHelper_onBackup, Run the backup process on each of the configured handlers.,sink
WebSettings_setBlockNetworkImage, Sets whether the WebView should not load image resources from the  network .,sink
Random_setSeed,specify the cum of this random numeral generator use a individual long seed.,sink
UiModeManager_enableCarMode,"force device into gondola mode, similar information technology get been placed in the car dock.",sink
CookieManager_setAcceptCookie, Sets whether the application's WebView instances should send and  accept cookies.,sink
SQLiteDatabase_openOrCreateDatabase," Equivalent to openDatabase(file.getPath, factory, CREATE_IF_NECESSARY).",sink
XmlPullParserFactory_setNamespaceAware, Specifies that the parser produced by this factory will provide  support for XML namespaces.,sink
Socket_setPerformancePreferences, Sets performance preferences for this socket.,sink
WifiP2pManager_requestConnectionInfo, Request device connection info.,sink
OutputStream_write, Writes b.length bytes from the specified byte array  to this output stream.,sink
WebSettings_setDatabaseEnabled, Sets whether the database storage API is enabled.,sink
MessageFormat_setFormat, Sets the Format object to use for the format element with the given  format element index within the previously set pattern string.,sink
DecimalFormat_setDecimalSeparatorAlwaysShown, Separators: Sets whether the decimal separator  is  shown on integers.,sink
MessageFormat_setFormatByArgumentIndex, Sets the format to use for the format elements within the  previously set pattern string that use the given argument  index.,sink
DataOutputStream_writeByte, Writes out a byte to the underlying output stream as  a 1-byte value.,sink
ColorMatrix_setConcat,"set this colormatrix to the concatenation of the two specified colormatrices, such that the result colormatrix have the same effect as use matB and then applying matA.",sink
DownloadManager_openDownloadedFile, Open a downloaded file for reading.,sink
ServerSocket_setReceiveBufferSize,sets a default proposed value for the SO_RCVBUF choice for socket bear from this ServerSocket.,sink
TableLayout_setColumnStretchable, Makes the given column stretchable or not.,sink
DecimalFormat_setGroupingSize, Set the grouping size.,sink
TableLayout_setColumnShrinkable, Makes the given column shrinkable or not.,sink
InputConnectionWrapper_performPrivateCommand, API to send private commands from an input method to its  connected editor.,sink
ValueAnimator_setFrameDelay,"the quantity of time, in msec, between each frame of the animation.",sink
IsolatedContext_sendOrderedBroadcast," Broadcast the given intent to all interested BroadcastReceivers, delivering  them one at a time to allow more preferred receivers to consume the  broadcast before it is delivered to less preferred receivers.",sink
AlarmManager_setTimeZone, Sets the system's persistent default time zone.,sink
AudioTrack_setPlaybackHeadPosition, Sets the playback head position within the static buffer.,sink
WifiP2pManager_removeGroup,remove the current p2p group.,sink
AccessibilityRecord_setChecked,sets if the seed equal gibe.,sink
WebSettings_setTextZoom,sets the school text zoom of the page in pct.,sink
SpeechRecognizer_startListening,start listening for speech.,sink
AudioTrack_setNotificationMarkerPosition, Sets the position of the notification marker.,sink
Reader_read, Reads characters into an array.,sink
AppWidgetManager_bindAppWidgetIdIfAllowed, Set the provider for a given appWidgetId if the caller has a permission.,sink
NumberFormat_setRoundingMode, Sets the RoundingMode used in this NumberFormat.,sink
BackupDataOutput_writeEntityData,write a clod of data under the current entity to the backup ecstasy.,sink
Element_setAttribute, Adds a new attribute.,sink
Camera_setParameters, Changes the settings for this Camera service.,sink
LayoutAnimationController_setAnimation,set the animation to embody run on each small fry of the view group on which this layout animation control is.,sink
ClipboardManager_setText,sets the contents of the clipboard to the specify textual matter.,sink
AppWidgetManager_updateAppWidgetOptions, Update the extras for a given widget instance.,sink
WebSettings_setCacheMode,overrides the room the stash is used.,sink
BackupDataOutput_writeEntityData, Write a chunk of data under the current entity to the backup transport.,sink
WebSettings_setAllowContentAccess, Enables or disables content URL access within WebView.,sink
ClassLoader_setClassAssertionStatus,sets the desired affirmation status for the named top - level form in this stratum loader and any nested classes hold in in this.,sink
WebSettings_setCacheMode, Overrides the way the cache is used.,sink
SurfaceView_setZOrderMediaOverlay, Control whether the surface view's surface is placed on top of another  regular surface view in the window .,sink
TextToSpeech_addSpeech, Adds a mapping between a CharSequence  and a sound file.,sink
WebSettings_setBlockNetworkLoads, Sets whether the WebView should not load resources from the network.,sink
KeyStore_setEntry,save a keystore Entry nether the specified assumed name.,sink
Binder_dumpAsync," Like dump, but ensures the target  executes asynchronously.",sink
PrintWriter_print, Prints a double-precision floating-point number.,sink
Socket_sendUrgentData, Send one byte of urgent data on the socket.,sink
AudioManager_setMicrophoneMute, Sets the microphone mute on or off.,sink
BackupAgentHelper_onRestore,run the restore summons on each of the configured handlers.,sink
LongBuffer_put, Absolute put method .,sink
WebSettings_setMinimumLogicalFontSize,sets the minimum consistent baptistry sizing.,sink
WebSettings_setFantasyFontFamily, Sets the fantasy font family name.,sink
DecimalFormat_setGroupingUsed, Grouping: Sets whether grouping is to be used when formatting numbers.,sink
AccountManager_updateCredentials,"postulate the exploiter to infix a new password for an account, updating the protected credential for the account.",sink
MediaRecorder_setLocation, Set and store the geodata  in the output file.,sink
PrintStream_print, Prints an integer.,sink
Field_setInt,set the value of a field as an int on the specialize object.,sink
ByteBuffer_put, Relative bulk put method .,sink
WifiP2pManager_createGroup,create a p2p mathematical group with the current device as the group owner.,sink
PresetReverb_setPreset, Enables a preset on the reverb.,sink
WebSettings_setDisplayZoomControls,sets whether the WebView should expose on - concealment rapid growth controls when practice the built - in zoom mechanisms.,sink
ClipboardManager_setText, Sets the contents of the clipboard to the specified text.,sink
KeyStore_setKeyEntry, Assigns the given key  to the given  alias.,sink
TableLayout_setColumnCollapsed, Collapses or restores a given column.,sink
Debug_startMethodTracing," Start method tracing, specifying the trace log file name and the buffer  size.",sink
AnimatorSet_setTarget,fix the fair game physical object for all current child vivification of this AnimatorSet that take targets .,sink
ShortBuffer_put, Absolute put method .,sink
Equalizer_setProperties,sets the balance property.,sink
LongBuffer_put, Relative put method .,sink
WallpaperManager_setWallpaperOffsets," Set the display position of the current wallpaper within any larger space, when  that wallpaper is visible behind the given window.",sink
InputConnectionWrapper_performContextMenuAction, Perform a context menu action on the field.,sink
MediaRecorder_setLocation,lot and store the geodata  in the yield file.,sink
LocationManager_setTestProviderEnabled,go under the given tryout supplier to be enable or disabled.,sink
WebSettings_setDefaultFixedFontSize,sets the nonremittal fixed font size of it.,sink
PreferenceActivity_onBuildStartFragmentIntent,"called by startWithFragment  when in single - pane modal value, to progress an Intent to launch a unexampled activity showing the take fragment.",sink
AtomicInteger_lazySet," Sets the value to newValue,  with memory effects as specified by VarHandle#setRelease.",sink
DatagramSocket_setBroadcast, Enable/disable SO_BROADCAST.,sink
WebSettings_setDomStorageEnabled, Sets whether the DOM storage API is enabled.,sink
SSLParameters_setCipherSuites, Sets the array of ciphersuites.,sink
AttributesImpl_setType,set the case of a specific dimension.,sink
Random_setSeed,specify the cum of this random numeral generator use a individual long seed.,sink
Deflater_setInput,sets input data for compression.,sink
PresetReverb_setPreset,enables a preset on the reverb.,sink
ServerSocket_setSoTimeout," Enable/disable SO_TIMEOUT with the  specified timeout, in milliseconds.",sink
CharArrayWriter_append, Appends the specified character sequence to this writer.,sink
AudioTrack_setPlaybackHeadPosition,sets the playback brain position within the static buffer.,sink
ImageView_setColorFilter, Sets a tinting option for the image.,sink
Matrix4f_set, Sets the value for a given row and column,sink
ImageView_setImageMatrix, Adds a transformation Matrix that is applied  to the view's drawable when it is drawn.,sink
SSLCertificateSocketFactory_setUseSessionTickets,enables session ticket documentation on the give socket.,sink
IntBuffer_put, Absolute put method .,sink
Log_d, Send a DEBUG log message.,sink
ServerSocket_setReuseAddress, Enable/disable the SO_REUSEADDR  socket option.,sink
Socket_setReceiveBufferSize,gear up the SO_RCVBUF option to the delimitate value for this Socket.,sink
NfcA_setTimeout,curing the transceive  timeout in millisecond.,sink
Preference_notifyDependencyChange, Notifies any listening dependents of a change that affects the  dependency.,sink
DatePickerDialog_updateDate, Sets the current date.,sink
Inflater_setInput,stage set input data for decompression.,sink
InputConnectionWrapper_performContextMenuAction, Perform a context menu action on the field.,sink
AudioRecord_setPositionNotificationPeriod,"sets the period at which the hearer comprise called, if set with setRecordPositionUpdateListener  surgery setRecordPositionUpdateListener .",sink
SmsManager_sendTextMessage, Send a text based SMS.,sink
Properties_setProperty, Calls the Hashtable method put.,sink
PresetReverb_setPreset,enables a preset on the reverb.,sink
IsolatedContext_sendBroadcast, Broadcast the given intent to all interested BroadcastReceivers.,sink
InputConnectionWrapper_setComposingRegion, The variant of InputConnection#setComposingRegion.,sink
DateFormatSymbols_setWeekdays, Sets weekday strings.,sink
DataOutputStream_write, Writes len bytes from the specified byte array  starting at offset off to the underlying output stream.,sink
GregorianCalendar_setGregorianChange, Sets the GregorianCalendar change date.,sink
Collator_setStrength, Sets this Collator's strength attribute.,sink
RandomAccessFile_writeFloat,"converts the air bladder debate to an int using the floatToIntBits method in stratum Float, and then indite that int value to the file cabinet as a four - byte amount, high byte first.",sink
AutoCompleteTextView_setDropDownWidth,sets the current width for the car - stark driblet down tilt.,sink
AccountManager_updateCredentials,"postulate the exploiter to infix a new password for an account, updating the protected credential for the account.",sink
BackupAgent_onRestoreFile,cover the datum delivered via the give file form during a full restore operation.,sink
QuickContactBadge_setMode," This call has no effect anymore, as there is only one QuickContact mode",sink
ImageView_setImageDrawable,set a drawable as the content of this ImageView.,sink
PrintStream_println, Prints an array of characters and then terminate the line.,sink
SimpleCursorAdapter_setViewImage,call in by bindView  to set up the picture for an ImageView but just if on that point is no subsist ViewBinder or if the existing ViewBinder cannot handle binding to an ImageView.,sink
WifiP2pManager_connect,start a p2p connexion to a gimmick with the specified constellation.,sink
GZIPOutputStream_write,writes array of bytes to the compressed output current.,sink
Calendar_setTime, Sets this Calendar's time with the given Date.,sink
ShareActionProvider_setShareIntent,seth an intent with information about the share legal action.,sink
Socket_setTrafficClass,sets dealings grade or type - of - robert william service eight in the IP cope for packets sent from this Socket.,sink
DataOutputStream_writeChars, Writes a string to the underlying output stream as a sequence of  characters.,sink
Socket_bind,bind the socket to a local address.,sink
LocationManager_addNmeaListener, Adds an NMEA listener.,sink
DateFormatSymbols_setZoneStrings,solidification fourth dimension zone strings.,sink
WebSettings_setDefaultTextEncodingName,sets the nonpayment text encoding public figure to use when decoding html page.,sink
WifiP2pManager_requestPeers,request the current list of peer.,sink
LongBuffer_put, Relative put method .,sink
ServerSocket_bind,binds the ServerSocket to a specific destination .,sink
AudioTrack_setPositionNotificationPeriod,set the period for the periodical notification issue.,sink
RandomAccessFile_writeUTF,writes a string to the filing cabinet use modified UTF - 8 encryption in a machine - independent way.,sink
WebSettings_setSerifFontFamily, Sets the serif font family name.,sink
SparseBooleanArray_append," Puts a key/value pair into the array, optimizing for the case where  the key is greater than all existing keys in the array.",sink
Field_setBoolean,do the economic value of a field as a boolean on the specified objective.,sink
SearchView_setIconified, Iconifies or expands the SearchView.,sink
WebSettings_setUseWideViewPort,"lot whether the WebView should enable support for the "" viewport "" HTML meta shred oregon should habituate a wide viewport.",sink
BackupDataOutput_writeEntityData,write a clod of data under the current entity to the backup ecstasy.,sink
AccountManager_newChooseAccountIntent, Returns an intent to an Activity that prompts the user to choose from a list of  accounts.,sink
CipherOutputStream_write, Writes len bytes from the specified byte array  starting at offset off to this output stream.,sink
AudioManager_setParameters, Sets a variable number of parameter values to audio hardware.,sink
WebSettings_setSupportZoom,sets whether the WebView should hold zoom using it on - screen zoom controls and motion.,sink
WebSettings_setFantasyFontFamily, Sets the fantasy font family name.,sink
ObjectOutputStream_writeUTF, Primitive data write of this String in  modified UTF-8  format.,sink
BreakIterator_setText, Set a new text for scanning.,sink
KeyChain_choosePrivateKeyAlias, Launches an Activity for the user to select the alias  for a private key and certificate pair for authentication.,sink
SSLSocket_setSSLParameters, Applies SSLParameters to this socket.,sink
Field_setLong, Sets the value of a field as a long on the specified object.,sink
ValueAnimator_setIntValues, Sets int values that will be animated between.,sink
SipManager_open, Opens the profile for making calls and/or receiving generic SIP calls.,sink
MediaPlayer_setWakeMode, Set the low-level power management behavior for this MediaPlayer.,sink
AudioTrack_setNotificationMarkerPosition,determine the posture of the presentment marker.,sink
InputConnectionWrapper_setSelection,stage set the choice of the text editor program.,sink
WifiP2pManager_stopPeerDiscovery,stop an on going peer discovery The single valued function call immediately returns after send out a stop asking to the framework.,sink
IsolatedContext_sendOrderedBroadcast,"broadcast the give intent to all interested BroadcastReceivers, delivering them one at a clip to allow more preferred liquidator to consume the broadcast before it is deliver to less best loved receivers.",sink
MediaPlayer_setVideoScalingMode, Sets video scaling mode.,sink
ThreadGroup_setMaxPriority, Sets the maximum priority of the group.,sink
UiModeManager_setNightMode, Sets the system-wide night mode.,sink
MediaRecorder_setProfile, Uses the settings from a CamcorderProfile object for recording.,sink
Time_set, Sets the fields.,sink
PrintWriter_println, Terminates the current line by writing the line separator string.,sink
WifiP2pManager_setDnsSdResponseListeners,register a recall to follow invoked on receiving Bonjour robert william service breakthrough response.,sink
URLSpan_onClick, Performs the click action associated with this span.,sink
PrintWriter_write, Writes a single character.,sink
WifiP2pManager_discoverPeers, Initiate peer discovery.,sink
SurfaceView_setZOrderMediaOverlay,ascendency whether the open view ' s airfoil be placed on top of another even surface view in the windowpane .,sink
AccessibilityRecord_setEnabled,sets if the root is enable.,sink
SQLiteDatabase_setMaximumSize,sets the maximum size the database testament produce to.,sink
SurfaceTexture_setDefaultBufferSize,seth the default size of the image buffer.,sink
DatagramSocket_setReuseAddress, Enable/disable the SO_REUSEADDR socket option.,sink
PrintStream_print, Prints a character.,sink
ToneGenerator_startTone, This method starts the playback of a tone of the specified type.,sink
ShortBuffer_put, Relative bulk put method .,sink
ZoomButtonsController_setZoomSpeed,pose the delay between zoom recall as the user halt a zoom clit.,sink
OutputStream_write, Writes the specified byte to this output stream.,sink
TextPaint_set," Copy the fields from tp into this TextPaint, including the  fields inherited from Paint.",sink
CalendarView_setDate,"set the selected date in milliseconds since Jan 1, 1970 00: 00: 00 in TimeZone # getDefault  time zona.",sink
WebSettings_setMediaPlaybackRequiresUserGesture,set whether the WebView requires a user gesture to play media.,sink
CharArrayWriter_append, Appends a subsequence of the specified character sequence to this writer.,sink
WebSettings_setDefaultFixedFontSize, Sets the default fixed font size.,sink
SipAudioCall_sendDtmf,sends a DTMF codification.,sink
SQLiteDatabase_setVersion, Sets the database version.,sink
MediaPlayer_addTimedTextSource, Adds an external timed text file .,sink
PrintWriter_write, Writes an array of characters.,sink
Time_set, Sets the fields.,sink
RemoteControlClient_setPlaybackState, Sets the current playback state and the matching media position for the current playback  speed.,sink
Time_set, Sets the date from the given fields.,sink
DataOutputStream_writeDouble,"converts the double argument to a longsighted use the doubleToLongBits method in course of instruction Stunt woman, and then writes that long value to the underlying output flow as an 8 - byte quantity, high pitched byte first.",sink
Field_setShort,put the value of a theater of operations as a light on the specified object.,sink
Properties_storeToXML," Emits an XML document representing all of the properties contained  in this table, using the specified encoding.",sink
AccountManager_addAccountExplicitly,impart an account directly to the AccountManager.,sink
FilterOutputStream_write, Writes len bytes from the specified  byte array starting at offset off to  this output stream.,sink
WallpaperManager_sendWallpaperCommand,send an arbitrary dictation to the current active wallpaper.,sink
SimpleDateFormat_set2DigitYearStart, Sets the 100-year period 2-digit years will be interpreted as being in  to begin on the date the user specifies.,sink
MifareUltralight_setTimeout, Set the transceive timeout in milliseconds.,sink
Field_setDouble,sets the value of a line of business as a double on the specified target.,sink
ParserAdapter_startElement,arranger implementation method; answer non call.,sink
ValueAnimator_setObjectValues, Sets the values to animate between for this animation.,sink
InstrumentationTestCase_sendKeys,sends a series of fundamental case through instrumentation and wait for idle.,sink
AudioManager_setStreamVolume,set the loudness index for a picky stream.,sink
Socket_setSoLinger,enable / disable SO_LINGER with the particularize linger fourth dimension in seconds.,sink
BufferedOutputStream_write, Writes len bytes from the specified byte array  starting at offset off to this buffered output stream.,sink
BackupAgentHelper_onRestore,run the restore summons on each of the configured handlers.,sink
AclEntry_permissions, Returns a copy of the permissions component.,neither
LexicalHandler_endCDATA, Report the end of a CDATA section.,neither
HttpCookie_toString," Constructs a cookie header string representation of this cookie,  which is in the format defined by corresponding cookie specification,  but without the leading ""Cookie:"" token.",neither
XMLGregorianCalendar_getMonth, Return number of month or DatatypeConstants#FIELD_UNDEFINED.,neither
AudioRecord_startRecording, Starts recording from the AudioRecord instance when the specified synchronization event  occurs on the specified audio session.,neither
WebChromeClient_onReceivedTitle, Notify the host application of a change in the document title.,neither
BreakIterator_isBoundary, Return true if the specified position is a boundary position.,neither
LogManager_checkAccess, Check that the current context is trusted to modify the logging  configuration.,neither
AbstractQueuedSynchronizer_tryAcquireNanos," Attempts to acquire in exclusive mode, aborting if interrupted,  and failing if the given timeout elapses.",neither
InputMethod_hideSoftInput, Request that any soft input part of the input method be hidden from the user.,neither
SslErrorHandler_cancel, Cancel this request and all pending requests for the WebView that had  the error.,neither
MediaPlayer_setDisplay, Sets the SurfaceHolder to use for displaying the video  portion of the media.,neither
PKIXBuilderParameters_getMaxPathLength, Returns the value of the maximum number of intermediate non-self-issued  certificates that may exist in a certification path.,neither
Calendar_getLeastMaximum, Returns the lowest maximum value for the given field if varies.,neither
Cursor_getColumnName, Returns the column name at the given zero-based column index.,neither
X509CertSelector_setCertificate, Sets the certificateEquals criterion.,neither
TimingLogger_dumpToLog, Dumps the timings to the log using Log.d.,neither
Element_setEndElementListener, Sets a listener for the end of this element.,neither
HandlerBase_startElement, Receive notification of the start of an element.,neither
CancellationSignal_isCanceled, Returns true if the operation has been canceled.,neither
DataInput_skipBytes," Makes an attempt to skip over  n bytes  of data from the input  stream, discarding the skipped bytes.",neither
MediaPlayer_reset, Resets the MediaPlayer to its uninitialized state.,neither
AbstractPreferences_putBoolean, Implements the putBoolean method as per the specification in  Preferences#putBoolean.,neither
Menu_addIntentOptions, Add a group of menu items corresponding to actions that can be performed  for a particular Intent.,neither
SubMenu_setHeaderTitle, Sets the submenu header's title to the title given in titleRes  resource identifier.,neither
Attributes_getLength, Return the number of attributes in the list.,neither
